Date,Time (HH:mm:ss),Time (Fract. Sec),Site Name,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,ORP mV,Pressure psi a,Sal psu,SpCond µS/cm,TDS mg/L,pH,pH mV,Temp °C,Vertical Position m,Battery V,Cable Pwr V,Corrected sp Cond [µS/cm],Depth from GL (m)
8/22/2023,12:51:28,0.0,BW5,2364.2,0.18,2174.0,27.9,27.9,2.13,70.5,0.255,1.11,2192.8,1425,7.32,-32.0,29.092,0.238,2.73,1.2,2140.4,0.458
8/22/2023,12:51:28,0.25,BW5,2365.9,0.181,2175.6,27.9,27.9,2.13,70.5,0.256,1.11,2194.5,1426,7.32,-32.0,29.09,0.238,2.73,1.2,2142.1,0.458
8/22/2023,12:51:28,0.5,BW5,2369.3,0.183,2178.8,27.8,27.8,2.12,70.6,0.26,1.12,2197.7,1428,7.32,-31.9,29.087,0.238,2.73,1.2,2145.3,0.458
8/22/2023,12:51:28,0.75,BW5,2372.6,0.185,2182.0,27.7,27.7,2.12,70.6,0.262,1.12,2200.8,1431,7.32,-31.9,29.085,0.238,2.73,1.2,2148.4,0.458
8/22/2023,12:51:29,0.0,BW5,2375.9,0.186,2185.1,27.7,27.7,2.11,70.6,0.264,1.12,2203.9,1433,7.32,-31.8,29.082,0.236,2.73,1.2,2151.5,0.456
8/22/2023,12:51:29,0.25,BW5,2379.1,0.189,2188.2,27.6,27.6,2.11,70.6,0.267,1.12,2207.0,1435,7.32,-31.8,29.081,0.237,2.73,1.2,2154.6,0.457
8/22/2023,12:51:29,0.5,BW5,2382.3,0.19,2191.3,27.5,27.5,2.1,70.7,0.269,1.12,2210.2,1437,7.32,-31.8,29.079,0.237,2.73,1.2,2157.8,0.457
8/22/2023,12:51:29,0.75,BW5,2385.6,0.191,2194.3,27.5,27.5,2.1,70.7,0.271,1.12,2213.2,1439,7.32,-31.7,29.077,0.235,2.73,1.2,2160.8,0.455
8/22/2023,12:51:30,0.0,BW5,2388.7,0.194,2197.4,27.4,27.4,2.09,70.8,0.275,1.13,2216.3,1441,7.32,-31.7,29.075,0.236,2.73,1.2,2163.9,0.456
8/22/2023,12:51:30,0.25,BW5,2390.3,0.195,2198.9,27.4,27.4,2.09,70.8,0.276,1.13,2217.8,1442,7.32,-31.6,29.072,0.237,2.73,1.2,2165.4,0.457
8/22/2023,12:51:30,0.5,BW5,2393.5,0.196,2201.9,27.3,27.3,2.08,70.8,0.278,1.13,2220.8,1444,7.32,-31.6,29.07,0.235,2.73,1.2,2168.3,0.455
8/22/2023,12:51:30,0.75,BW5,2396.7,0.197,2204.9,27.2,27.2,2.08,70.9,0.28,1.13,2223.8,1445,7.31,-31.6,29.068,0.237,2.73,1.2,2171.3,0.457
8/22/2023,12:51:31,0.0,BW5,2399.8,0.2,2207.9,27.2,27.2,2.08,70.9,0.284,1.13,2226.8,1447,7.31,-31.5,29.066,0.238,2.73,1.2,2174.3,0.458
8/22/2023,12:51:31,0.25,BW5,2402.9,0.201,2210.8,27.1,27.1,2.07,70.9,0.285,1.13,2229.8,1449,7.31,-31.5,29.063,0.238,2.73,1.2,2177.3,0.458
8/22/2023,12:51:31,0.5,BW5,2405.9,0.203,2213.7,27.1,27.1,2.07,71.0,0.287,1.13,2232.7,1451,7.31,-31.4,29.062,0.238,2.73,1.2,2180.2,0.458
8/22/2023,12:51:31,0.75,BW5,2408.9,0.205,2216.5,27.0,27.0,2.06,71.0,0.291,1.14,2235.5,1453,7.31,-31.4,29.06,0.239,2.73,1.2,2183.0,0.459
8/22/2023,12:51:32,0.0,BW5,2411.8,0.206,2219.3,27.0,27.0,2.06,71.0,0.293,1.14,2238.3,1455,7.31,-31.3,29.057,0.238,2.73,1.2,2185.8,0.458
8/22/2023,12:51:32,0.25,BW5,2414.6,0.208,2222.0,26.9,26.9,2.06,71.0,0.294,1.14,2241.0,1457,7.31,-31.3,29.055,0.236,2.73,1.2,2188.5,0.456
8/22/2023,12:51:32,0.5,BW5,2416.0,0.21,2223.3,26.9,26.9,2.05,71.1,0.298,1.14,2242.4,1458,7.31,-31.3,29.052,0.238,2.73,1.2,2189.9,0.458
8/22/2023,12:51:32,0.75,BW5,2418.7,0.211,2225.9,26.8,26.8,2.05,71.1,0.299,1.14,2245.0,1459,7.31,-31.2,29.05,0.238,2.73,1.2,2192.5,0.458
8/22/2023,12:51:33,0.0,BW5,2421.3,0.212,2228.5,26.8,26.8,2.04,71.1,0.301,1.14,2247.5,1461,7.31,-31.2,29.048,0.236,2.73,1.2,2194.9,0.456
8/22/2023,12:51:33,0.25,BW5,2423.9,0.214,2231.0,26.7,26.7,2.04,71.2,0.304,1.14,2250.0,1463,7.31,-31.2,29.046,0.237,2.73,1.2,2197.4,0.457
8/22/2023,12:51:33,0.5,BW5,2426.5,0.216,2233.4,26.7,26.7,2.04,71.2,0.306,1.15,2252.5,1464,7.31,-31.1,29.045,0.238,2.73,1.2,2199.9,0.458
8/22/2023,12:51:33,0.75,BW5,2429.0,0.216,2235.7,26.6,26.6,2.03,71.2,0.307,1.15,2254.8,1466,7.31,-31.1,29.043,0.236,2.73,1.2,2202.2,0.456
8/22/2023,12:51:34,0.0,BW5,2431.3,0.217,2238.0,26.6,26.6,2.03,71.2,0.308,1.15,2257.1,1467,7.31,-31.1,29.042,0.237,2.73,1.2,2204.5,0.457
8/22/2023,12:51:34,0.25,BW5,2433.6,0.219,2240.1,26.5,26.5,2.03,71.3,0.311,1.15,2259.2,1468,7.31,-31.0,29.041,0.237,2.73,1.2,2206.6,0.457
8/22/2023,12:51:34,0.5,BW5,2434.7,0.22,2241.1,26.5,26.5,2.02,71.3,0.312,1.15,2260.3,1469,7.31,-31.0,29.04,0.236,2.73,1.2,2207.7,0.456
8/22/2023,12:51:34,0.75,BW5,2436.8,0.221,2243.1,26.4,26.4,2.02,71.3,0.313,1.15,2262.3,1470,7.3,-31.0,29.039,0.235,2.73,1.2,2209.7,0.455
8/22/2023,12:51:35,0.0,BW5,2438.9,0.223,2245.1,26.4,26.4,2.02,71.3,0.316,1.15,2264.2,1472,7.3,-30.9,29.038,0.238,2.73,1.2,2211.6,0.458
8/22/2023,12:51:35,0.25,BW5,2440.8,0.223,2247.0,26.4,26.4,2.01,71.4,0.317,1.15,2266.1,1473,7.3,-30.9,29.037,0.238,2.73,1.2,2213.5,0.458
8/22/2023,12:51:35,0.5,BW5,2442.8,0.224,2248.8,26.3,26.3,2.01,71.4,0.318,1.15,2267.9,1474,7.3,-30.9,29.036,0.237,2.73,1.2,2215.3,0.457
8/22/2023,12:51:35,0.75,BW5,2444.7,0.225,2250.6,26.3,26.3,2.01,71.4,0.319,1.15,2269.7,1475,7.3,-30.8,29.035,0.238,2.73,1.2,2217.1,0.458
8/22/2023,12:51:36,0.0,BW5,2446.5,0.226,2252.3,26.3,26.3,2.01,71.4,0.32,1.16,2271.5,1476,7.3,-30.8,29.035,0.237,2.73,1.2,2218.9,0.457
8/22/2023,12:51:36,0.25,BW5,2448.4,0.227,2254.0,26.2,26.2,2.0,71.5,0.321,1.16,2273.2,1478,7.3,-30.8,29.034,0.235,2.73,1.2,2220.6,0.455
8/22/2023,12:51:36,0.5,BW5,2450.1,0.228,2255.7,26.2,26.2,2.0,71.5,0.323,1.16,2274.9,1479,7.3,-30.7,29.034,0.237,2.73,1.2,2222.2,0.457
8/22/2023,12:51:36,0.75,BW5,2451.0,0.228,2256.5,26.1,26.1,2.0,71.5,0.324,1.16,2275.7,1479,7.3,-30.7,29.033,0.237,2.73,1.2,2223.0,0.457
8/22/2023,12:51:37,0.0,BW5,2452.8,0.229,2258.1,26.1,26.1,1.99,71.5,0.324,1.16,2277.3,1480,7.3,-30.7,29.033,0.236,2.73,1.2,2224.6,0.456
8/22/2023,12:51:37,0.25,BW5,2454.5,0.229,2259.7,26.1,26.1,1.99,71.6,0.325,1.16,2278.9,1481,7.3,-30.7,29.033,0.236,2.73,1.2,2226.2,0.456
8/22/2023,12:51:37,0.5,BW5,2456.1,0.23,2261.3,26.0,26.0,1.99,71.6,0.326,1.16,2280.5,1482,7.3,-30.6,29.032,0.238,2.73,1.2,2227.8,0.458
8/22/2023,12:51:37,0.75,BW5,2457.7,0.231,2262.8,26.0,26.0,1.99,71.6,0.327,1.16,2282.0,1483,7.3,-30.6,29.031,0.235,2.73,1.2,2229.3,0.455
8/22/2023,12:51:38,0.0,BW5,2459.3,0.231,2264.2,26.0,26.0,1.98,71.6,0.327,1.16,2283.5,1484,7.3,-30.6,29.031,0.236,2.73,1.2,2230.8,0.456
8/22/2023,12:51:38,0.25,BW5,2460.8,0.232,2265.6,25.9,25.9,1.98,71.7,0.329,1.16,2284.9,1485,7.3,-30.6,29.03,0.238,2.73,1.2,2232.2,0.458
8/22/2023,12:51:38,0.5,BW5,2462.3,0.232,2267.0,25.9,25.9,1.98,71.7,0.329,1.16,2286.3,1486,7.3,-30.5,29.03,0.239,2.73,1.2,2233.6,0.459
8/22/2023,12:51:38,0.75,BW5,2463.0,0.232,2267.7,25.9,25.9,1.98,71.7,0.33,1.16,2287.0,1487,7.3,-30.5,29.029,0.237,2.73,1.2,2234.3,0.457
8/22/2023,12:51:39,0.0,BW5,2464.3,0.233,2268.9,25.8,25.8,1.97,71.7,0.33,1.16,2288.2,1487,7.3,-30.5,29.028,0.237,2.73,1.2,2235.5,0.457
8/22/2023,12:51:39,0.25,BW5,2465.6,0.233,2270.2,25.8,25.8,1.97,71.8,0.331,1.16,2289.5,1488,7.3,-30.5,29.028,0.237,2.73,1.2,2236.8,0.457
8/22/2023,12:51:39,0.5,BW5,2466.9,0.234,2271.4,25.8,25.8,1.97,71.8,0.331,1.17,2290.7,1489,7.3,-30.4,29.027,0.235,2.73,1.2,2238.0,0.455
8/22/2023,12:51:39,0.75,BW5,2468.2,0.234,2272.6,25.8,25.8,1.97,71.8,0.332,1.17,2291.9,1490,7.3,-30.4,29.026,0.237,2.73,1.2,2239.2,0.457
8/22/2023,12:51:40,0.0,BW5,2469.4,0.234,2273.7,25.7,25.7,1.97,71.8,0.332,1.17,2293.0,1490,7.3,-30.4,29.026,0.237,2.73,1.2,2240.3,0.457
8/22/2023,12:51:40,0.25,BW5,2470.5,0.235,2274.8,25.7,25.7,1.96,71.9,0.332,1.17,2294.1,1491,7.3,-30.4,29.026,0.236,2.73,1.2,2241.4,0.456
8/22/2023,12:51:40,0.5,BW5,2471.7,0.235,2275.9,25.7,25.7,1.96,71.9,0.333,1.17,2295.2,1492,7.29,-30.3,29.025,0.237,2.73,1.2,2242.5,0.457
8/22/2023,12:51:40,0.75,BW5,2472.2,0.235,2276.4,25.7,25.7,1.96,71.9,0.333,1.17,2295.7,1492,7.29,-30.3,29.025,0.237,2.73,1.2,2243.0,0.457
8/22/2023,12:51:41,0.0,BW5,2473.3,0.235,2277.4,25.6,25.6,1.96,71.9,0.333,1.17,2296.7,1493,7.29,-30.3,29.024,0.236,2.73,1.2,2244.0,0.456
8/22/2023,12:51:41,0.25,BW5,2474.3,0.235,2278.4,25.6,25.6,1.96,72.0,0.333,1.17,2297.7,1494,7.29,-30.3,29.024,0.237,2.73,1.2,2245.0,0.457
8/22/2023,12:51:41,0.5,BW5,2475.3,0.235,2279.3,25.6,25.6,1.95,72.0,0.334,1.17,2298.7,1494,7.29,-30.3,29.023,0.239,2.73,1.2,2246.0,0.459
8/22/2023,12:51:41,0.75,BW5,2476.3,0.236,2280.2,25.6,25.6,1.95,72.0,0.334,1.17,2299.6,1495,7.29,-30.2,29.022,0.238,2.73,1.2,2246.9,0.458
8/22/2023,12:51:42,0.0,BW5,2477.2,0.236,2281.1,25.5,25.5,1.95,72.0,0.334,1.17,2300.5,1495,7.29,-30.2,29.022,0.238,2.73,1.2,2247.8,0.458
8/22/2023,12:51:42,0.25,BW5,2478.1,0.236,2282.0,25.5,25.5,1.95,72.0,0.334,1.17,2301.3,1496,7.29,-30.2,29.021,0.239,2.73,1.2,2248.6,0.459
8/22/2023,12:51:42,0.5,BW5,2478.9,0.236,2282.8,25.5,25.5,1.95,72.1,0.334,1.17,2302.2,1496,7.29,-30.2,29.02,0.239,2.73,1.2,2249.5,0.459
8/22/2023,12:51:42,0.75,BW5,2479.8,0.236,2283.7,25.5,25.5,1.95,72.1,0.335,1.17,2303.0,1497,7.29,-30.1,29.019,0.238,2.73,1.2,2250.2,0.458
8/22/2023,12:51:43,0.0,BW5,2480.3,0.236,2284.1,25.5,25.5,1.94,72.1,0.335,1.17,2303.5,1497,7.29,-30.1,29.018,0.237,2.73,1.2,2250.7,0.457
8/22/2023,12:51:43,0.25,BW5,2481.1,0.236,2284.9,25.4,25.4,1.94,72.1,0.335,1.17,2304.3,1498,7.29,-30.1,29.017,0.238,2.73,1.2,2251.5,0.458
8/22/2023,12:51:43,0.5,BW5,2481.9,0.236,2285.7,25.4,25.4,1.94,72.1,0.335,1.17,2305.1,1498,7.29,-30.1,29.016,0.236,2.73,1.2,2252.3,0.456
8/22/2023,12:51:43,0.75,BW5,2482.7,0.236,2286.5,25.4,25.4,1.94,72.2,0.335,1.17,2305.9,1499,7.29,-30.1,29.015,0.236,2.73,1.2,2253.1,0.456
8/22/2023,12:51:44,0.0,BW5,2483.6,0.237,2287.3,25.4,25.4,1.94,72.2,0.335,1.17,2306.7,1499,7.29,-30.0,29.014,0.237,2.73,1.2,2253.9,0.457
8/22/2023,12:51:44,0.25,BW5,2484.4,0.237,2288.1,25.4,25.4,1.94,72.2,0.335,1.17,2307.5,1500,7.29,-30.0,29.014,0.236,2.73,1.2,2254.7,0.456
8/22/2023,12:51:44,0.5,BW5,2485.2,0.237,2288.9,25.3,25.3,1.94,72.2,0.335,1.18,2308.3,1500,7.29,-30.0,29.013,0.237,2.73,1.2,2255.5,0.457
8/22/2023,12:51:44,0.75,BW5,2486.1,0.237,2289.8,25.3,25.3,1.93,72.2,0.336,1.18,2309.2,1501,7.29,-30.0,29.012,0.237,2.73,1.2,2256.4,0.457
8/22/2023,12:51:45,0.0,BW5,2486.5,0.237,2290.2,25.3,25.3,1.93,72.3,0.336,1.18,2309.6,1501,7.29,-30.0,29.011,0.237,2.74,1.2,2256.8,0.457
8/22/2023,12:51:45,0.25,BW5,2487.4,0.237,2291.1,25.3,25.3,1.93,72.3,0.336,1.18,2310.5,1502,7.29,-29.9,29.01,0.235,2.74,1.2,2257.7,0.455
8/22/2023,12:51:45,0.5,BW5,2488.4,0.237,2292.0,25.2,25.2,1.93,72.3,0.336,1.18,2311.4,1502,7.29,-29.9,29.01,0.236,2.74,1.2,2258.6,0.456
8/22/2023,12:51:45,0.75,BW5,2489.4,0.237,2292.9,25.2,25.2,1.93,72.3,0.336,1.18,2312.3,1503,7.29,-29.9,29.009,0.236,2.74,1.2,2259.5,0.456
8/22/2023,12:51:46,0.0,BW5,2490.3,0.237,2293.8,25.2,25.2,1.93,72.3,0.336,1.18,2313.2,1504,7.29,-29.9,29.008,0.235,2.74,1.2,2260.4,0.455
8/22/2023,12:51:46,0.25,BW5,2491.4,0.237,2294.8,25.2,25.2,1.93,72.3,0.336,1.18,2314.2,1504,7.29,-29.9,29.008,0.235,2.74,1.2,2261.4,0.455
8/22/2023,12:51:46,0.5,BW5,2492.5,0.237,2295.9,25.2,25.2,1.92,72.4,0.336,1.18,2315.3,1505,7.29,-29.8,29.007,0.237,2.74,1.2,2262.5,0.457
8/22/2023,12:51:46,0.75,BW5,2493.6,0.237,2296.9,25.2,25.2,1.92,72.4,0.336,1.18,2316.3,1506,7.29,-29.8,29.007,0.235,2.74,1.2,2263.5,0.455
8/22/2023,12:51:47,0.0,BW5,2494.6,0.237,2297.9,25.1,25.1,1.92,72.4,0.336,1.18,2317.3,1506,7.29,-29.8,29.006,0.237,2.74,1.2,2264.5,0.457
8/22/2023,12:51:47,0.25,BW5,2495.2,0.237,2298.4,25.1,25.1,1.92,72.4,0.336,1.18,2317.9,1507,7.29,-29.8,29.006,0.237,2.74,1.2,2265.1,0.457
8/22/2023,12:51:47,0.5,BW5,2496.4,0.237,2299.5,25.1,25.1,1.92,72.4,0.336,1.18,2319.0,1507,7.29,-29.8,29.005,0.236,2.74,1.2,2266.2,0.456
8/22/2023,12:51:47,0.75,BW5,2497.5,0.237,2300.6,25.1,25.1,1.92,72.4,0.336,1.18,2320.0,1508,7.28,-29.8,29.005,0.237,2.74,1.2,2267.2,0.457
8/22/2023,12:51:48,0.0,BW5,2498.7,0.237,2301.7,25.1,25.1,1.92,72.4,0.336,1.18,2321.2,1509,7.28,-29.7,29.004,0.238,2.74,1.2,2268.4,0.458
8/22/2023,12:51:48,0.25,BW5,2499.8,0.237,2302.8,25.1,25.1,1.91,72.4,0.336,1.18,2322.2,1509,7.28,-29.7,29.004,0.238,2.74,1.2,2269.4,0.458
8/22/2023,12:51:48,0.5,BW5,2501.0,0.237,2303.9,25.0,25.0,1.91,72.4,0.336,1.18,2323.4,1510,7.28,-29.7,29.003,0.236,2.74,1.2,2270.6,0.456
8/22/2023,12:51:48,0.75,BW5,2502.2,0.237,2305.0,25.0,25.0,1.91,72.4,0.336,1.18,2324.4,1511,7.28,-29.7,29.003,0.237,2.74,1.2,2271.6,0.457
8/22/2023,12:51:49,0.0,BW5,2503.3,0.237,2306.1,25.0,25.0,1.91,72.5,0.336,1.18,2325.6,1512,7.28,-29.7,29.002,0.236,2.74,1.2,2272.8,0.456
8/22/2023,12:51:49,0.25,BW5,2503.9,0.237,2306.6,25.0,25.0,1.91,72.5,0.336,1.18,2326.1,1512,7.28,-29.7,29.001,0.235,2.74,1.2,2273.3,0.455
8/22/2023,12:51:49,0.5,BW5,2505.1,0.237,2307.8,25.0,25.0,1.91,72.5,0.336,1.19,2327.2,1513,7.28,-29.7,29.0,0.236,2.74,1.2,2274.4,0.456
8/22/2023,12:51:49,0.75,BW5,2506.2,0.237,2308.9,25.0,25.0,1.91,72.5,0.336,1.19,2328.3,1513,7.28,-29.6,28.999,0.237,2.74,1.2,2275.5,0.457
8/22/2023,12:51:50,0.0,BW5,2507.4,0.237,2310.0,24.9,24.9,1.91,72.5,0.336,1.19,2329.4,1514,7.28,-29.6,28.998,0.237,2.74,1.2,2276.6,0.457
8/22/2023,12:51:50,0.25,BW5,2508.5,0.237,2311.1,24.9,24.9,1.91,72.5,0.336,1.19,2330.6,1515,7.28,-29.6,28.998,0.237,2.74,1.2,2277.8,0.457
8/22/2023,12:51:50,0.5,BW5,2509.7,0.237,2312.2,24.9,24.9,1.9,72.5,0.336,1.19,2331.7,1516,7.28,-29.6,28.996,0.237,2.74,1.2,2278.8,0.457
8/22/2023,12:51:50,0.75,BW5,2510.9,0.237,2313.3,24.9,24.9,1.9,72.5,0.336,1.19,2332.8,1516,7.28,-29.6,28.995,0.236,2.74,1.2,2279.9,0.456
8/22/2023,12:51:51,0.0,BW5,2512.0,0.237,2314.5,24.9,24.9,1.9,72.5,0.336,1.19,2334.0,1517,7.28,-29.6,28.994,0.236,2.74,1.2,2281.1,0.456
8/22/2023,12:51:51,0.25,BW5,2512.6,0.237,2315.0,24.9,24.9,1.9,72.6,0.336,1.19,2334.5,1517,7.28,-29.6,28.992,0.237,2.74,1.2,2281.6,0.457
8/22/2023,12:51:51,0.5,BW5,2513.7,0.237,2316.1,24.9,24.9,1.9,72.6,0.336,1.19,2335.6,1518,7.28,-29.5,28.991,0.236,2.74,1.2,2282.7,0.456
8/22/2023,12:51:51,0.75,BW5,2514.9,0.237,2317.3,24.8,24.8,1.9,72.6,0.336,1.19,2336.8,1519,7.28,-29.5,28.99,0.237,2.74,1.2,2283.9,0.457
8/22/2023,12:51:52,0.0,BW5,2516.0,0.237,2318.4,24.8,24.8,1.9,72.6,0.336,1.19,2337.9,1520,7.28,-29.5,28.989,0.238,2.74,1.2,2285.0,0.458
8/22/2023,12:51:52,0.25,BW5,2517.2,0.237,2319.5,24.8,24.8,1.9,72.6,0.336,1.19,2339.0,1520,7.28,-29.5,28.987,0.239,2.74,1.2,2286.1,0.459
8/22/2023,12:51:52,0.5,BW5,2518.3,0.237,2320.6,24.8,24.8,1.9,72.6,0.336,1.19,2340.1,1521,7.28,-29.5,28.987,0.238,2.74,1.2,2287.2,0.458
8/22/2023,12:51:52,0.75,BW5,2519.5,0.237,2321.8,24.8,24.8,1.89,72.6,0.336,1.19,2341.3,1522,7.28,-29.5,28.985,0.238,2.74,1.2,2288.4,0.458
8/22/2023,12:51:53,0.0,BW5,2520.7,0.237,2322.9,24.8,24.8,1.89,72.6,0.336,1.19,2342.4,1523,7.28,-29.5,28.984,0.239,2.74,1.2,2289.5,0.459
8/22/2023,12:51:53,0.25,BW5,2521.9,0.237,2324.1,24.8,24.8,1.89,72.6,0.336,1.19,2343.6,1523,7.28,-29.5,28.983,0.238,2.74,1.2,2290.7,0.458
8/22/2023,12:51:53,0.5,BW5,2523.1,0.237,2325.2,24.7,24.7,1.89,72.6,0.336,1.19,2344.7,1524,7.28,-29.4,28.982,0.238,2.74,1.2,2291.8,0.458
8/22/2023,12:51:53,0.75,BW5,2523.7,0.237,2325.8,24.7,24.7,1.89,72.6,0.336,1.19,2345.3,1524,7.28,-29.4,28.981,0.237,2.74,1.2,2292.4,0.457
8/22/2023,12:51:54,0.0,BW5,2524.9,0.237,2327.0,24.7,24.7,1.89,72.7,0.336,1.2,2346.5,1525,7.28,-29.4,28.98,0.237,2.74,1.2,2293.6,0.457
8/22/2023,12:51:54,0.25,BW5,2526.1,0.237,2328.1,24.7,24.7,1.89,72.7,0.336,1.2,2347.7,1526,7.28,-29.4,28.979,0.237,2.74,1.2,2294.8,0.457
8/22/2023,12:51:54,0.5,BW5,2527.3,0.237,2329.3,24.7,24.7,1.89,72.7,0.336,1.2,2348.9,1527,7.28,-29.4,28.978,0.238,2.74,1.2,2296.0,0.458
8/22/2023,12:51:54,0.75,BW5,2528.6,0.237,2330.5,24.7,24.7,1.89,72.7,0.336,1.2,2350.1,1528,7.28,-29.4,28.977,0.237,2.74,1.2,2297.2,0.457
8/22/2023,12:51:55,0.0,BW5,2529.8,0.237,2331.7,24.7,24.7,1.89,72.7,0.336,1.2,2351.2,1528,7.28,-29.4,28.976,0.237,2.74,1.2,2298.3,0.457
8/22/2023,12:51:55,0.25,BW5,2531.1,0.237,2332.9,24.7,24.7,1.89,72.7,0.336,1.2,2352.4,1529,7.28,-29.4,28.975,0.237,2.74,1.2,2299.5,0.457
8/22/2023,12:51:55,0.5,BW5,2532.3,0.237,2334.0,24.7,24.7,1.88,72.7,0.336,1.2,2353.6,1530,7.28,-29.4,28.974,0.237,2.74,1.2,2300.7,0.457
8/22/2023,12:51:55,0.75,BW5,2532.9,0.237,2334.6,24.6,24.6,1.88,72.7,0.336,1.2,2354.2,1530,7.28,-29.3,28.973,0.237,2.74,1.2,2301.3,0.457
8/22/2023,12:51:56,0.0,BW5,2534.1,0.237,2335.8,24.6,24.6,1.88,72.7,0.336,1.2,2355.3,1531,7.28,-29.3,28.973,0.237,2.74,1.2,2302.4,0.457
8/22/2023,12:51:56,0.25,BW5,2535.3,0.237,2336.9,24.6,24.6,1.88,72.7,0.336,1.2,2356.5,1532,7.28,-29.3,28.972,0.238,2.74,1.2,2303.6,0.458
8/22/2023,12:51:56,0.5,BW5,2536.5,0.237,2338.1,24.6,24.6,1.88,72.7,0.336,1.2,2357.7,1532,7.28,-29.3,28.971,0.236,2.74,1.2,2304.8,0.456
8/22/2023,12:51:56,0.75,BW5,2537.7,0.237,2339.2,24.6,24.6,1.88,72.7,0.336,1.2,2358.8,1533,7.28,-29.3,28.97,0.237,2.74,1.2,2305.9,0.457
8/22/2023,12:51:57,0.0,BW5,2538.9,0.237,2340.3,24.6,24.6,1.88,72.8,0.336,1.2,2359.9,1534,7.28,-29.3,28.97,0.237,2.74,1.2,2306.9,0.457
8/22/2023,12:51:57,0.25,BW5,2540.0,0.237,2341.5,24.6,24.6,1.88,72.8,0.336,1.2,2361.1,1535,7.28,-29.3,28.969,0.235,2.74,1.2,2308.1,0.455
8/22/2023,12:51:57,0.5,BW5,2541.2,0.237,2342.5,24.6,24.6,1.88,72.8,0.336,1.2,2362.1,1535,7.28,-29.3,28.968,0.237,2.74,1.2,2309.1,0.457
8/22/2023,12:51:57,0.75,BW5,2541.7,0.237,2343.1,24.6,24.6,1.88,72.8,0.336,1.2,2362.7,1536,7.28,-29.3,28.967,0.238,2.74,1.2,2309.7,0.458
8/22/2023,12:51:58,0.0,BW5,2542.8,0.237,2344.1,24.5,24.5,1.88,72.8,0.336,1.2,2363.7,1536,7.28,-29.3,28.966,0.237,2.74,1.2,2310.7,0.457
8/22/2023,12:51:58,0.25,BW5,2543.9,0.237,2345.2,24.5,24.5,1.88,72.8,0.336,1.21,2364.8,1537,7.28,-29.2,28.966,0.237,2.74,1.2,2311.8,0.457
8/22/2023,12:51:58,0.5,BW5,2545.0,0.237,2346.2,24.5,24.5,1.87,72.8,0.336,1.21,2365.8,1538,7.28,-29.2,28.965,0.239,2.74,1.2,2312.8,0.459
8/22/2023,12:51:58,0.75,BW5,2546.1,0.237,2347.2,24.5,24.5,1.87,72.8,0.336,1.21,2366.8,1538,7.28,-29.2,28.965,0.239,2.74,1.2,2313.8,0.459
8/22/2023,12:51:59,0.0,BW5,2547.1,0.237,2348.2,24.5,24.5,1.87,72.8,0.336,1.21,2367.8,1539,7.28,-29.2,28.964,0.236,2.74,1.2,2314.8,0.456
8/22/2023,12:51:59,0.25,BW5,2548.1,0.237,2349.2,24.5,24.5,1.87,72.8,0.336,1.21,2368.8,1540,7.28,-29.2,28.963,0.237,2.74,1.2,2315.8,0.457
8/22/2023,12:51:59,0.5,BW5,2549.1,0.237,2350.1,24.5,24.5,1.87,72.8,0.336,1.21,2369.7,1540,7.28,-29.2,28.962,0.237,2.74,1.2,2316.7,0.457
8/22/2023,12:51:59,0.75,BW5,2549.6,0.237,2350.6,24.5,24.5,1.87,72.8,0.336,1.21,2370.2,1541,7.28,-29.2,28.962,0.235,2.74,1.2,2317.2,0.455
8/22/2023,12:52:00,0.0,BW5,2550.6,0.237,2351.5,24.5,24.5,1.87,72.8,0.336,1.21,2371.2,1541,7.28,-29.2,28.961,0.236,2.74,1.2,2318.2,0.456
8/22/2023,12:52:00,0.25,BW5,2551.6,0.237,2352.5,24.5,24.5,1.87,72.8,0.336,1.21,2372.1,1542,7.28,-29.2,28.96,0.237,2.74,1.2,2319.1,0.457
8/22/2023,12:52:00,0.5,BW5,2552.5,0.237,2353.4,24.4,24.4,1.87,72.8,0.336,1.21,2373.0,1542,7.27,-29.2,28.96,0.235,2.74,1.2,2320.0,0.455
8/22/2023,12:52:00,0.75,BW5,2553.5,0.237,2354.3,24.4,24.4,1.87,72.8,0.336,1.21,2374.0,1543,7.27,-29.2,28.959,0.237,2.74,1.2,2321.0,0.457
8/22/2023,12:52:01,0.0,BW5,2554.4,0.237,2355.2,24.4,24.4,1.87,72.9,0.336,1.21,2374.9,1544,7.27,-29.2,28.959,0.238,2.74,1.2,2321.9,0.458
8/22/2023,12:52:01,0.25,BW5,2555.4,0.237,2356.1,24.4,24.4,1.87,72.9,0.336,1.21,2375.8,1544,7.27,-29.2,28.958,0.238,2.74,1.2,2322.8,0.458
8/22/2023,12:52:01,0.5,BW5,2556.3,0.237,2357.0,24.4,24.4,1.87,72.9,0.336,1.21,2376.7,1545,7.27,-29.1,28.957,0.238,2.74,1.2,2323.7,0.458
8/22/2023,12:52:01,0.75,BW5,2556.8,0.237,2357.5,24.4,24.4,1.87,72.9,0.336,1.21,2377.2,1545,7.27,-29.1,28.956,0.239,2.74,1.2,2324.2,0.459
