Vertical Position [m],Corrected sp Cond [uS/cm]
22.917,54654.91217391295
22.918,54656.829777777675
22.922,54658.722647342904
22.923,54660.60722705304
22.938,54662.50034782599
22.94,54664.47764251198
22.941,54666.382879226956
22.947,54668.570009661744
22.961,54670.71348792261
22.974,54672.534917874305
23.003,54674.396444444355
23.012,54676.3633236714
23.019,54678.22761352647
23.028,54680.08224154579
23.035,54682.036599033716
23.041,54683.82985507236
23.047,54685.56191304338
23.057,54687.23408695642
23.061,54688.7979710144
23.062,54690.40973913034
23.064,54691.867207729374
23.069,54693.3622415458
23.085,54694.78981642503
23.09,54696.24242512067
23.092,54697.570782608585
23.102,54698.83914009652
23.108,54700.026492753525
23.109,54701.12953623179
23.116,54702.18672463758
23.136,54703.19394202888
23.139,54704.30641545884
23.14,54705.21171980667
23.153,54705.82736231875
23.155,54706.38686956512
23.156,54706.91613526561
23.159,54707.36789371971
23.161,54707.80692753614
23.162,54708.03687922696
23.166,54708.294579710055
23.168,54708.60257971005
23.176,54708.75127536222
23.195,54708.87950724628
23.199,54709.11521739121
23.204,54709.43989371971
23.218,54709.62143961343
23.222,54709.9205120772
23.224,54710.222657004735
23.243,54710.59761352648
23.253,54710.9539999999
23.267,54711.37192270522
23.268,54711.77776811585
23.269,54712.196830917776
23.27,54712.646657004734
23.275,54713.11049275352
23.277,54713.51200966175
23.279,54714.04438647334
23.288,54714.5671594202
23.295,54715.00695652165
23.297,54715.44526570039
23.31,54715.83029951682
23.312,54716.262637681066
23.315,54716.762685990245
23.322,54717.313429951595
23.329,54717.95814492745
23.333,54718.57596135256
23.338,54719.22403864725
23.353,54720.00221256029
23.354,54720.78108212551
23.356,54721.66942028975
23.373,54722.73360386463
23.379,54723.99123671488
23.386,54725.314164251104
23.408,54726.643874396046
23.418,54728.25084057961
23.419,54729.74391304338
23.439,54731.231246376716
23.449,54732.9558357487
23.469,54734.64537198058
23.478,54736.39204830908
23.486,54738.22931400957
23.504,54739.926115941926
23.508,54741.489913043384
23.512,54743.15554589363
23.522,54744.7446183574
23.523,54746.30855072454
23.526,54747.95727536223
23.536,54749.512144927445
23.546,54750.976289854974
23.548,54752.476685990245
23.56,54753.820057970916
23.569,54755.15755555546
23.573,54756.48554589362
23.578,54757.819149758354
23.593,54759.125236714885
23.596,54760.42481159411
23.603,54761.681661835646
23.609,54762.89426086947
23.61,54764.14693719798
23.63,54765.297913043374
23.634,54766.44564251197
23.636,54767.680695652074
23.65,54768.72713043468
23.657,54769.857545893625
23.664,54770.93157487914
23.669,54771.98919806753
23.681,54773.035111111014
23.685,54774.14371014483
23.69,54775.21756521729
23.699,54776.31122705304
23.701,54777.435555555465
23.703,54778.43387439604
23.714,54779.401739130335
23.721,54780.36854106271
23.738,54781.14266666657
23.745,54781.92761352647
23.752,54782.65822222212
23.765,54783.33996135257
23.774,54783.95375845401
23.777,54784.54066666657
23.778,54785.05233494354
23.793,54785.48734299508
23.796,54785.852347825996
23.8,54786.229001610205
23.808,54786.410705313916
23.809,54786.57142995159
23.813,54786.76267310779
23.817,54786.8988115941
23.822,54787.0074299516
23.823,54787.109194846926
23.824,54787.18543961343
23.825,54787.256666666566
23.826,54787.36717552325
23.827,54787.34862801922
23.828,54787.37184541053
23.829,54787.39014170683
23.83,54787.3292946859
23.831,54787.46120772937
23.832,54787.4379194846
23.833,54787.245658615044
23.834,54786.947671497495
23.836,54786.653484702
23.837,54786.3665378421
23.844,54786.23314975836
23.845,54786.05167793871
23.849,54785.767851851764
23.85,54785.447980676225
23.851,54785.0834299516
23.853,54784.663504025666
23.856,54784.200289854976
23.859,54783.72025120763
23.86,54783.19285668267
23.861,54782.63172946851
23.862,54782.07885990329
23.865,54781.506818035334
23.869,54780.94077294676
23.87,54780.370057970926
23.874,54779.77805475031
23.885,54779.230396135164
23.891,54778.70718840569
23.895,54778.18613204498
23.906,54777.73911111102
23.912,54777.039671497485
23.915,54776.416508856586
23.917,54775.84258937188
23.937,54775.42295652165
23.942,54775.09192270522
23.947,54774.827072463675
23.957,54774.4541062801
23.958,54774.0514589371
23.961,54773.74361352647
23.968,54773.41006763275
23.973,54773.08599033806
23.977,54772.80709178734
23.986,54772.55953623179
23.988,54772.36485024144
23.989,54772.168463768015
23.991,54772.06966183566
24.002,54771.985797101355
24.005,54771.93992270521
24.01,54771.915400966085
24.015,54771.92384541053
24.016,54771.929990338074
24.03,54771.9896231883
24.035,54772.03431884048
24.036,54772.110657004734
24.042,54772.21478260861
24.058,54772.29857971005
24.059,54772.34753623179
24.062,54772.42542028976
24.07,54772.515285024056
24.072,54772.58955555546
24.075,54772.66763285015
24.079,54772.75309178734
24.088,54772.84828985497
24.089,54773.003120772846
24.102,54773.18492753614
24.105,54773.431043478166
24.109,54773.71331400957
24.126,54774.02739130425
24.135,54774.34873429942
24.153,54774.7489178743
24.162,54775.14197101438
24.171,54775.542695652075
24.179,54775.945294685895
24.196,54776.367198067535
24.199,54776.80595169072
24.201,54777.23204830909
24.211,54777.69553623179
24.217,54778.142521739035
24.222,54778.566009661736
24.23,54778.953391304254
24.232,54779.338666666576
24.234,54779.702473429854
24.24,54780.07630917865
24.262,54780.4386473429
24.271,54780.794763284925
24.279,54781.150067632756
24.3,54781.510164251114
24.302,54781.9125410627
24.305,54782.25447342985
24.322,54782.66042512067
24.328,54783.03986473421
24.332,54783.40392270523
24.345,54783.7975652173
24.354,54784.193835748694
24.357,54784.536946859815
24.364,54784.899053140005
24.383,54785.2679999999
24.384,54785.63468599025
24.389,54785.99020289845
24.405,54786.32792270522
24.406,54786.67004830908
24.409,54786.975652173816
24.419,54787.332193236616
24.421,54787.656154589284
24.424,54787.94403864725
24.436,54788.25996135255
24.446,54788.55717874387
24.449,54788.842357487825
24.454,54789.139169082024
24.471,54789.425700483
24.475,54789.7167536231
24.482,54790.008212560286
24.485,54790.30371014483
24.489,54790.617178743865
24.49,54790.89041545884
24.501,54791.179072463674
24.503,54791.456966183476
24.505,54791.69822222212
24.519,54791.93018357478
24.526,54792.14166183566
24.527,54792.33860869556
24.535,54792.52964251198
24.553,54792.71176811584
24.558,54792.897178743864
24.564,54793.074647342895
24.581,54793.26032850232
24.585,54793.427458937105
24.588,54793.54697584532
24.604,54793.65744927527
24.607,54793.78343961344
24.622,54793.87520772937
24.631,54793.98506280183
24.646,54794.090975845305
24.66,54794.17872463759
24.663,54794.25847342986
24.668,54794.33829951682
24.688,54794.41225120763
24.692,54794.46257004822
24.698,54794.51277294676
24.718,54794.550376811494
24.725,54794.57039613517
24.741,54794.59223188396
24.745,54794.596869565125
24.748,54794.60917874386
24.758,54794.62305314
24.767,54794.642550724544
24.77,54794.65509178734
24.775,54794.66517874386
24.795,54794.67020289846
24.799,54794.662859903285
24.804,54794.65045410618
24.815,54794.6355942028
24.82,54794.606473429856
24.822,54794.5827826086
24.836,54794.55773913034
24.841,54794.53192270522
24.844,54794.50349758445
24.857,54794.480347825986
24.865,54794.45105314
24.866,54794.43327536222
24.875,54794.41337198058
24.896,54794.39478260861
24.9,54794.37866666657
24.905,54794.359072463674
24.914,54794.33982608687
24.915,54794.329806763184
24.918,54794.310338164156
24.925,54794.27970048299
24.927,54794.249410627934
24.932,54794.21898550715
24.938,54794.173468598936
24.942,54794.13657004821
24.948,54794.088502415354
24.96,54794.0287826086
24.961,54793.95914975836
24.963,54793.89334299508
24.988,54793.82090821247
24.994,54793.75558454097
25.016,54793.69180676319
25.027,54793.63861835739
25.046,54793.58086956512
25.056,54793.53229951681
25.063,54793.49934299508
25.071,54793.48132367141
25.091,54793.46067632841
25.096,54793.4438357487
25.103,54793.42973913034
25.123,54793.424434782515
25.127,54793.42177777768
25.132,54793.42031884049
25.142,54793.41965217382
25.144,54793.42660869556
25.147,54793.4372946859
25.155,54793.43337198059
25.161,54793.425391304256
25.164,54793.42631884049
25.175,54793.420289854985
25.183,54793.40607729459
25.189,54793.39839613518
25.196,54793.356473429856
25.213,54793.33513043469
25.215,54793.27552656995
25.219,54793.210454106185
25.229,54793.18487922696
25.236,54793.10376811585
25.256,54793.08760386464
25.264,54793.059323671405
25.278,54793.00779710135
25.282,54792.9387826086
25.284,54792.86045410618
25.287,54792.77628985498
25.288,54792.68754589363
25.29,54792.58589371971
25.292,54792.48719806754
25.295,54792.388019323575
25.299,54792.28002898541
25.3,54792.17406763275
25.307,54792.07367149749
25.323,54791.98009661826
25.329,54791.88501449265
25.334,54791.792096618265
25.35,54791.69999033807
25.358,54791.61080193227
25.363,54791.509487922616
25.364,54791.4450821255
25.376,54791.35298550715
25.381,54791.31375845401
25.382,54791.28973913034
25.394,54791.23835748783
25.396,54791.24728502407
25.399,54791.21781642503
25.408,54791.18374879217
25.418,54791.15171014483
25.421,54791.12102415449
25.43,54791.086125603775
25.437,54791.06322705305
25.441,54791.03971014483
25.452,54791.02017391295
25.462,54790.982743961256
25.467,54790.95640579701
25.472,54790.919478260774
25.48,54790.869584540975
25.483,54790.8113236714
25.486,54790.739323671405
25.499,54790.68440579701
25.508,54790.62919806754
25.509,54790.57341062793
25.527,54790.5118647342
25.539,54790.451381642415
25.544,54790.40125603855
25.545,54790.34919806753
25.557,54790.290222222124
25.559,54790.24353623179
25.562,54790.197043478154
25.578,54790.14836714965
25.582,54790.094937197966
25.59,54790.04846376801
25.598,54790.01087922696
25.602,54789.97681159412
25.614,54789.96019323661
25.62,54789.93126570039
25.624,54789.89855072454
25.628,54789.86040579701
25.64,54789.83671497575
25.643,54789.801256038554
25.646,54789.80285990328
25.65,54789.798801932266
25.655,54789.802241545796
25.658,54789.81433816416
25.662,54789.82183574869
25.664,54789.828367149676
25.666,54789.82778743952
25.671,54789.828367149654
25.676,54789.83107246367
25.677,54789.81984541053
25.68,54789.834376811494
25.681,54789.817913043385
25.689,54789.79111111102
25.69,54789.760077294595
25.693,54789.72883091778
25.703,54789.68241545884
25.707,54789.627845410534
25.709,54789.5601352656
25.723,54789.48649275353
25.733,54789.40701449265
25.739,54789.32440579701
25.745,54789.23667632839
25.762,54789.1589178743
25.763,54789.07244444435
25.766,54789.004541062706
25.78,54788.92444444435
25.783,54788.86197101439
25.792,54788.77690821246
25.797,54788.7016231883
25.799,54788.6274589371
25.81,54788.54347826077
25.816,54788.46046376802
25.817,54788.4038647342
25.826,54788.33893719797
25.842,54788.296405796995
25.847,54788.229642511986
25.848,54788.19140096608
25.861,54788.14548792261
25.864,54788.04612560377
25.867,54787.91928502405
25.883,54787.79505314
25.884,54787.70200322052
25.887,54787.56811594193
25.898,54787.48920772937
25.901,54787.408206119064
25.903,54787.32614170683
25.905,54787.249980676235
25.906,54787.13439935578
25.907,54787.031088566735
25.91,54786.915951690724
25.911,54786.794418679456
25.912,54786.670141706825
25.913,54786.4794589371
25.914,54786.23428341375
25.915,54786.045359098134
25.918,54785.82944927526
25.919,54785.58631884049
25.92,54785.336344605385
25.923,54785.054966183474
25.925,54784.86153623179
25.928,54784.66239291456
25.93,54784.40184541053
25.932,54784.139893719715
25.933,54783.89806441213
25.934,54783.62076328493
25.935,54783.41189371972
25.937,54783.235426730986
25.938,54783.09772173904
25.94,54782.97519677929
25.941,54782.836926247895
25.942,54782.67553816415
25.945,54782.46754460537
25.947,54782.23456231874
25.948,54782.05262673099
25.949,54781.85769919475
25.951,54781.67167342986
25.952,54781.46277165852
25.953,54781.274104991855
25.954,54781.16532560377
25.956,54780.991245088466
25.959,54780.831361030505
25.96,54780.67799227043
25.961,54780.542433494265
25.962,54780.47817584531
25.963,54780.333702415366
25.964,54780.158278904906
25.965,54780.002610627926
25.966,54779.8206299516
25.967,54779.621631561895
25.97,54779.50700676318
25.971,54779.37320966174
25.979,54779.191051851754
25.984,54779.047159420195
25.986,54778.851033816325
25.99,54778.66273107881
26.001,54778.473758454005
26.005,54778.318048309084
26.007,54778.24231561987
26.025,54778.15723671488
26.026,54778.115198067535
26.029,54778.08751690812
26.044,54778.045246376714
26.052,54778.05668599025
26.066,54778.06776811585
26.069,54778.06870531391
26.072,54778.06821256028
26.082,54778.09633816415
26.085,54778.11524637671
26.09,54778.137574879125
26.091,54778.16110144918
26.108,54778.18341062791
26.11,54778.19211594193
26.115,54778.19374879217
26.126,54778.19445410618
26.129,54778.19776811584
26.132,54778.20599033806
26.143,54778.22390338155
26.148,54778.24054106271
26.149,54778.27627053131
26.165,54778.30046376803
26.174,54778.347574879124
26.179,54778.39636714966
26.184,54778.44979710135
26.2,54778.50593236706
26.202,54778.57992270521
26.206,54778.64602898541
26.22,54778.71242512068
26.224,54778.76289855063
26.233,54778.80751690811
26.239,54778.858570048214
26.24,54778.9114589371
26.255,54778.96405797092
26.263,54779.014241545796
26.27,54779.054995168975
26.277,54779.09130434773
26.296,54779.12085024145
26.298,54779.151033816335
26.302,54779.189449275276
26.317,54779.22946859894
26.32,54779.25735265692
26.322,54779.28844444435
26.33,54779.316502415364
26.331,54779.35497584532
26.335,54779.395980676236
26.344,54779.453990338065
26.352,54779.4907826086
26.358,54779.52649275352
26.372,54779.55503381632
26.376,54779.566009661736
26.38,54779.53721739121
26.385,54779.49014492743
26.426,54779.424888888796
26.437,54779.35431884049
26.443,54779.25080193227
26.453,54779.14036714967
26.46,54779.02059903373
26.467,54778.858106280095
26.481,54778.692270531305
26.49,54778.5169468598
26.509,54778.319207729364
26.518,54778.11540096608
26.528,54777.91006763275
26.542,54777.700830917776
26.548,54777.50017391295
26.552,54777.30896618348
26.556,54777.111574879134
26.567,54776.91916908203
26.568,54776.735806763194
26.571,54776.57068599024
26.584,54776.37503381632
26.592,54776.20148792261
26.598,54776.03016425111
26.61,54775.83628985497
26.616,54775.645507246285
26.621,54775.46885024145
26.625,54775.288463768025
26.638,54775.10579710136
26.644,54774.91969082116
26.657,54774.738512077194
26.664,54774.5633236714
26.668,54774.36352656994
26.67,54774.19415458928
26.681,54774.026927536135
26.685,54773.85423188396
26.688,54773.65713043469
26.7,54773.46671497576
26.707,54773.347835748704
26.709,54773.225652173816
26.725,54773.115120772854
26.731,54772.977729468505
26.735,54772.85687922695
26.737,54772.740280193146
26.741,54772.61805797092
26.743,54772.46534299507
26.745,54772.33898550715
26.746,54772.20617391295
26.748,54772.06526570038
26.749,54771.94325603855
26.756,54771.83564251197
26.76,54771.725787439515
26.762,54771.61857971004
26.763,54771.52601932357
26.777,54771.428608695554
26.781,54771.34057004821
26.782,54771.24932367139
26.797,54771.17483091778
26.799,54771.101971014396
26.804,54771.01180676319
26.805,54770.91762318831
26.806,54770.87630917865
26.815,54770.86316908203
26.821,54770.80021256029
26.827,54770.741449275265
26.834,54770.66747826078
26.854,54770.614202898454
26.859,54770.55694685981
26.86,54770.497507246284
26.883,54770.44720772937
26.892,54770.407787439515
26.894,54770.37876328493
26.91,54770.34765217382
26.919,54770.33346859894
26.923,54770.33858937189
26.928,54770.32450241537
26.946,54770.31308212552
26.949,54770.306898550625
26.959,54770.27474396126
26.965,54770.24579710135
26.967,54770.21304347817
26.97,54770.16966183566
26.987,54770.11860869555
26.99,54770.05084057961
26.993,54769.96703381633
27.004,54769.884946859805
27.011,54769.77903381633
27.014,54769.65766183565
27.027,54769.54139130424
27.035,54769.42208695642
27.036,54769.30399999991
27.053,54769.18427053131
27.067,54769.064927536136
27.074,54768.94799999991
27.08,54768.830628019234
27.093,54768.73417391295
27.1,54768.62805797092
27.107,54768.55193236705
27.125,54768.48407729459
27.129,54768.39077294676
27.141,54768.31062801923
27.153,54768.23144927526
27.16,54768.13373913033
27.176,54768.0510241545
27.186,54767.96602898541
27.188,54767.88814492744
27.191,54767.809874396036
27.207,54767.72371980666
27.21,54767.629294685896
27.22,54767.53573913034
27.228,54767.42539130425
27.229,54767.32636714966
27.252,54767.22322705304
27.259,54767.12719806754
27.261,54767.039980676236
27.266,54766.939217391206
27.287,54766.850937197974
27.291,54766.76744927527
27.293,54766.68367149749
27.313,54766.6042415458
27.316,54766.53020289845
27.319,54766.45047342985
27.334,54766.364637681065
27.341,54766.271980676225
27.343,54766.18861835739
27.355,54766.09441545884
27.36,54766.00059903372
27.363,54765.91350724628
27.368,54765.820115941926
27.391,54765.73387439604
27.396,54765.64631884049
27.399,54765.56098550715
27.416,54765.47652173903
27.417,54765.40376811584
27.42,54765.336869565115
27.429,54765.27746859894
27.432,54765.21768115932
27.435,54765.159342995066
27.444,54765.096985507145
27.451,54765.02500483083
27.455,54764.95215458928
27.463,54764.879884057875
27.469,54764.79750724628
27.473,54764.71116908203
27.479,54764.634318840486
27.498,54764.5442705313
27.501,54764.46933333324
27.51,54764.387342995076
27.515,54764.28591304338
27.517,54764.181545893625
27.53,54764.07138164242
27.531,54763.96233816416
27.535,54763.85180676319
27.542,54763.74461835739
27.547,54763.64338164241
27.55,54763.541178743864
27.554,54763.43839613517
27.571,54763.32564251199
27.577,54763.21022222212
27.584,54763.10171980667
27.601,54762.98305314
27.603,54762.86114009653
27.605,54762.75978743952
27.618,54762.65460869556
27.624,54762.54541062792
27.626,54762.45860869555
27.639,54762.360231883955
27.647,54762.27428019314
27.651,54762.21033816415
27.658,54762.13221256029
27.68,54762.056792270436
27.682,54761.97416425111
27.685,54761.898608695556
27.706,54761.813043478156
27.711,54761.719690821155
27.715,54761.637661835644
27.727,54761.53279227043
27.732,54761.433584540966
27.733,54761.3394589371
27.746,54761.24272463758
27.75,54761.145468598945
27.752,54761.0499710144
27.768,54760.9466473429
27.776,54760.845410627924
27.78,54760.722260869465
27.784,54760.61111111102
27.799,54760.50726570039
27.802,54760.396502415366
27.804,54760.27901449266
27.817,54760.16452173903
27.824,54760.048135265606
27.831,54759.94915942019
27.846,54759.840927536134
27.853,54759.732830917776
27.854,54759.64137198058
27.859,54759.549275362224
27.877,54759.45615458928
27.881,54759.354125603764
27.885,54759.266608695565
27.899,54759.17346859893
27.9,54759.088347826
27.903,54759.0199999999
27.922,54758.952985507145
27.924,54758.89833816415
27.927,54758.84270531392
27.936,54758.77965217382
27.941,54758.721719806665
27.946,54758.67167149749
27.956,54758.608019323576
27.961,54758.56235748783
27.962,54758.51789371971
27.969,54758.467420289766
27.99,54758.42042512067
27.996,54758.38150724628
28.0,54758.35057004821
28.011,54758.315516908115
28.013,54758.27625120763
28.015,54758.25686956512
28.023,54758.2259710144
28.031,54758.193236714884
28.032,54758.16104347817
28.047,54758.122183574786
28.055,54758.0718647342
28.057,54758.01487922695
28.064,54757.95843478251
28.078,54757.89285024145
28.084,54757.82533333324
28.09,54757.758202898454
28.101,54757.68647342986
28.107,54757.61715942019
28.112,54757.57435748783
28.124,54757.512251207634
28.133,54757.44293719797
28.136,54757.38803864724
28.147,54757.325681159324
28.149,54757.275072463664
28.153,54757.22633816415
28.163,54757.18649275352
28.175,54757.14794202888
28.18,54757.107758454
28.186,54757.08345893709
28.2,54757.06601932358
28.207,54757.04765217382
28.214,54757.03745893709
28.232,54757.02765217383
28.242,54757.00314009652
28.247,54756.98502415449
28.268,54756.96551690812
28.273,54756.93213526561
28.276,54756.896589371885
28.28,54756.853700483
28.296,54756.81048309169
28.3,54756.766840579614
28.304,54756.71798067623
28.306,54756.666415458836
28.308,54756.59763285015
28.309,54756.51623188396
28.313,54756.443642511986
28.322,54756.362685990236
28.327,54756.28768115933
28.33,54756.218531400875
28.334,54756.15044444435
28.349,54756.081043478174
28.351,54756.02242512068
28.355,54755.97833816416
28.374,54755.925990338066
28.378,54755.88722705304
28.385,54755.849951690725
28.391,54755.80917874386
28.392,54755.7717294685
28.395,54755.74423188396
28.407,54755.71381642503
28.412,54755.68919806753
28.415,54755.66931400957
28.432,54755.65799033807
28.442,54755.64705314
28.443,54755.63563285014
28.45,54755.61555555546
28.471,54755.597951690725
28.475,54755.577062801836
28.481,54755.54713043469
28.491,54755.51192270521
28.492,54755.47501449265
28.497,54755.44226086946
28.512,54755.41951690811
28.516,54755.400695652075
28.524,54755.37254106271
28.531,54755.370376811494
28.537,54755.352502415364
28.547,54755.318434782515
28.555,54755.286995168986
28.556,54755.25303381633
28.56,54755.212927536144
28.573,54755.17061835739
28.574,54755.11211594193
28.578,54755.04273429942
28.586,54754.97492753613
28.588,54754.89809661826
28.592,54754.82329468589
28.603,54754.74331400957
28.61,54754.653169082034
28.615,54754.56698550715
28.62,54754.48428019314
28.638,54754.399681159324
28.641,54754.32470531392
28.656,54754.258869565114
28.659,54754.21160386464
28.663,54754.17564251198
28.672,54754.15838647333
28.677,54754.143043478165
28.684,54754.117323671395
28.688,54754.124241545804
28.69,54754.1074299516
28.704,54754.104492753526
28.714,54754.10439613517
28.722,54754.09832850232
28.723,54754.09280193227
28.742,54754.09165217382
28.743,54754.08049275353
28.746,54754.06662801922
28.761,54754.06466666657
28.764,54754.054260869474
28.767,54754.04401932358
28.778,54754.043690821156
28.781,54754.03885990329
28.783,54754.04902415449
28.795,54754.05748792261
28.801,54754.06933333324
28.804,54754.08964251198
28.811,54754.09930434773
28.822,54754.10809661826
28.826,54754.11360386464
28.827,54754.11093719797
28.833,54754.099903381546
28.835,54754.087420289754
28.839,54754.08282125594
28.856,54754.05416425111
28.86,54754.05636714966
28.865,54754.04515942019
28.878,54754.03659903372
28.883,54754.053855072365
28.889,54754.0692946859
28.903,54754.08156521729
28.906,54754.10581642503
28.909,54754.142531400874
28.925,54754.18977777768
28.927,54754.24317874386
28.93,54754.31163285015
28.937,54754.38466666657
28.939,54754.465043478165
28.943,54754.550637681066
28.951,54754.634434782514
28.958,54754.72142028976
28.964,54754.79708212551
28.976,54754.878212560296
28.98,54754.9452173912
28.982,54755.00739130425
28.984,54755.06914009653
29.002,54755.127758454
29.007,54755.17584541053
29.014,54755.21819323662
29.016,54755.27439613517
29.02,54755.30143961344
29.024,54755.32158454097
29.028,54755.349922705216
29.029,54755.363130434685
29.036,54755.386463768016
29.039,54755.40917874387
29.041,54755.4158357487
29.043,54755.43696618348
29.058,54755.44518840569
29.062,54755.46046376802
29.066,54755.466628019225
29.081,54755.47304347816
29.084,54755.47710144918
29.087,54755.47149758445
29.102,54755.46842512068
29.107,54755.45607729459
29.111,54755.44214492744
29.114,54755.42231884049
29.12,54755.41426086947
29.123,54755.40452173904
29.126,54755.38714975835
29.137,54755.36108212551
29.141,54755.33256038638
29.142,54755.29582608685
29.147,54755.25489855063
29.148,54755.199323671404
29.152,54755.14036714966
29.159,54755.07468599024
29.165,54755.020714975755
29.168,54754.9509178743
29.178,54754.89084057962
29.19,54754.84425120763
29.192,54754.80050241537
29.201,54754.758531400876
29.208,54754.714608695554
29.211,54754.693893719705
29.214,54754.67315942019
29.219,54754.65806763275
29.221,54754.65408695643
29.224,54754.65449275353
29.235,54754.659671497495
29.24,54754.682009661745
29.245,54754.7048115941
29.252,54754.72807729459
29.257,54754.75878260861
29.26,54754.794125603774
29.267,54754.83130434774
29.271,54754.86751690812
29.273,54754.89507246368
29.276,54754.90608695643
29.289,54754.923980676234
29.29,54754.933507246285
29.292,54754.943613526484
29.298,54754.94622222212
29.299,54754.95497584532
29.302,54754.9593236714
29.312,54754.975381642405
29.32,54754.98307246368
29.328,54754.98892753614
29.341,54754.99700483082
29.349,54754.9967536231
29.352,54754.99673429942
29.355,54755.00042512067
29.374,54755.00869565208
29.375,54755.02222222213
29.38,54755.05857004821
29.385,54755.09180676319
29.391,54755.14191304338
29.393,54755.19978743952
29.403,54755.26349758444
29.41,54755.32847342986
29.414,54755.38861835739
29.419,54755.451990338064
29.437,54755.52769082115
29.44,54755.60793236705
29.443,54755.684927536146
29.457,54755.77508212552
29.458,54755.861024154496
29.462,54755.942270531305
29.464,54756.02056038637
29.466,54756.112106280096
29.47,54756.182318840474
29.477,54756.252106280095
29.482,54756.3132946859
29.491,54756.372318840484
29.494,54756.428502415365
29.497,54756.4788888888
29.512,54756.537603864635
29.514,54756.59724637672
29.524,54756.662801932274
29.525,54756.707951690725
29.527,54756.744985507146
29.53,54756.781304347736
29.533,54756.822086956425
29.539,54756.8485120772
29.545,54756.867130434686
29.549,54756.88436714966
29.554,54756.907787439515
29.57,54756.93037681149
29.571,54756.95712077285
29.574,54756.98811594193
29.588,54757.01126570039
29.59,54757.04577777769
29.594,54757.09644444435
29.596,54757.16844444435
29.597,54757.21876328493
29.602,54757.27429951681
29.605,54757.33514975835
29.61,54757.40388405787
29.612,54757.47348792261
29.617,54757.53694685981
29.619,54757.60896618347
29.622,54757.67764251198
29.625,54757.74065700474
29.631,54757.78571980667
29.638,54757.83654106271
29.639,54757.89263768106
29.64,54757.94152656995
29.644,54757.970531400875
29.645,54758.00297584531
29.656,54758.04529468589
29.657,54758.10430917865
29.663,54758.167922705215
29.681,54758.224231883956
29.685,54758.28063768106
29.697,54758.337236714884
29.698,54758.40631884048
29.699,54758.47128502406
29.701,54758.53000966174
29.704,54758.577758454005
29.706,54758.63151690811
29.708,54758.70376811585
29.721,54758.751690821155
29.724,54758.80751690812
29.729,54758.84309178735
29.736,54758.87147826078
29.742,54758.89373913034
29.748,54758.89893719797
29.754,54758.90032850232
29.77,54758.906473429844
29.772,54758.90682125594
29.775,54758.89082125595
29.789,54758.879227053054
29.791,54758.87101449266
29.794,54758.87004830908
29.805,54758.86558454097
29.813,54758.85868599025
29.818,54758.854917874305
29.828,54758.862067632755
29.83,54758.887922705224
29.835,54758.92585507236
29.838,54758.97412560377
29.858,54759.033410627926
29.864,54759.10927536223
29.869,54759.19286956512
29.878,54759.287536231786
29.883,54759.365120772854
29.894,54759.455381642416
29.898,54759.5250821255
29.9,54759.58917874386
29.908,54759.64796135256
29.912,54759.69441545884
29.916,54759.74571980667
29.917,54759.792637681065
29.936,54759.81634782599
29.94,54759.83422222213
29.944,54759.85163285015
29.952,54759.86214492744
29.953,54759.86682125594
29.958,54759.8669178743
29.963,54759.86877294677
29.967,54759.86444444435
29.971,54759.848405797005
29.982,54759.85379710136
29.991,54759.85095652164
29.995,54759.843942028885
30.001,54759.85109178734
30.012,54759.86166183565
30.017,54759.87201932358
30.022,54759.897700482994
30.036,54759.91785507237
30.042,54759.93801932358
30.048,54759.97198067624
30.063,54760.0043768115
30.064,54760.0450241545
30.069,54760.10113043468
30.076,54760.17748792261
30.081,54760.25958454097
30.084,54760.34249275353
30.089,54760.45767149748
30.111,54760.55460869556
30.116,54760.66026086947
30.117,54760.74100483083
30.119,54760.83090821247
30.123,54760.90123671488
30.135,54760.95964251198
30.137,54761.004193236615
30.141,54761.06239613517
30.15,54761.093371980576
30.157,54761.114666666566
30.161,54761.11872463759
30.167,54761.095768115854
30.169,54761.060212560296
30.171,54761.021777777685
30.177,54760.95646376802
30.187,54760.87887922696
30.192,54760.80970048299
30.193,54760.7286473429
30.203,54760.6651594202
30.209,54760.617536231795
30.233,54760.57227053131
30.246,54760.55229951681
30.252,54760.53725603855
30.272,54760.52868599024
30.276,54760.51111111101
30.278,54760.51255072454
30.282,54760.503053140004
30.3,54760.50835748784
30.302,54760.50092753614
30.306,54760.49411594194
30.31,54760.48888888879
30.312,54760.48601932357
30.316,54760.47513043469
30.326,54760.45269565208
30.334,54760.415884057875
30.349,54760.39053140087
30.355,54760.36608695643
30.362,54760.3659710144
30.367,54760.36299516899
30.386,54760.37366183565
30.389,54760.3928888888
30.391,54760.42067632841
30.4,54760.46699516899
30.402,54760.50581642503
30.405,54760.557275362225
30.415,54760.60303381633
30.42,54760.624753623095
30.423,54760.62790338155
30.433,54760.63217391295
30.439,54760.61845410619
30.444,54760.586743961256
30.449,54760.54396135256
30.466,54760.482164251116
30.469,54760.42941062792
30.471,54760.38226086947
30.484,54760.327497584454
30.485,54760.28790338155
30.489,54760.26434782599
30.499,54760.257700482995
30.501,54760.28343961343
30.506,54760.330628019234
30.515,54760.395632850144
30.522,54760.472212560286
30.527,54760.568405797014
30.538,54760.67516908203
30.545,54760.78568115934
30.547,54760.89514975836
30.549,54761.01045410619
30.552,54761.126086956436
